date,bitcoin,ethereum,solana,polkadot,avalanche-2,tron,thorchain,ripple,vechain,matic-network,chainlink,the-graph,arweave,filecoin,siacoin,ankr,render-token,uniswap,lido-dao,livepeer
2021-04-08,-0.0332016706576691,-0.059529120022830395,0.0674355410863321,-0.08461622325573004,-0.06503853018091799,-0.10801493596073808,-0.06690869134792654,-0.15988359100025085,-0.05407193370278163,-0.09599456388810479,-0.10090927297486763,-0.059273617388930444,-0.028289612350314575,-0.05814766064688215,-0.12962951094362496,-0.08444297688565816,-0.022464172395439186,-0.08730760490640832,-0.005720634836208105,-0.035448768101619677
2021-04-09,0.034403610583138455,0.04635451850047678,0.012386756362221085,0.04172249891239166,0.039940560839019756,0.11201500659277186,0.10134020802301014,0.13948851003744256,0.09423783877255287,0.04781022734687057,0.04719090461087605,0.05603651789259034,0.12126313711839343,-0.009144850422497242,0.12852877310666933,0.1136388280307834,0.16954153266023875,0.055390454146361234,0.05074754741125043,0.1071337771325771
2021-04-10,0.0015043187549801385,-0.005614742183800314,0.028866784862193517,-0.015082829207925808,0.02304887952788426,-0.06151418551977739,0.1640522686205339,-0.024546770013360142,0.07720435427829186,0.028926440702068623,-0.03394308348144981,-0.007391090820090485,-0.06998806947485281,0.11057563101407064,0.02378923657548304,0.03012881398065481,0.19141270893393303,-0.022340679817218767,0.001402667189478013,-0.05474539192038852
2021-04-11,0.031406802145909074,0.035333336802017445,-0.034217829421324564,0.01979992508187367,0.01919309656102608,0.08534863905496226,0.007206104853165751,0.33786252778035997,0.14003605442895006,-0.01829259767791691,0.007819655850032303,0.09034214265678187,-0.0301521105153002,0.015130293271342854,-0.07819139379958695,-0.05243286595928731,-0.06197806971125963,0.0079371513572013,0.15642866272692024,0.03804630173306123
2021-04-12,0.00014385178652998043,0.003485668804649622,0.03666262985554569,-0.005130250922194213,-0.01855940889248453,-0.029513521978256962,-0.07692469126997226,-0.014091924950878632,-0.032912486140784014,0.022330190029866914,0.0607013693967664,0.003226882904973527,-0.05708313596575365,0.023413000607009682,-0.01190823899546567,-0.022508474608271545,-0.02028221051700696,0.005101153708646944,-0.08757683665869453,-0.03786472710323363
2021-04-13,-0.0012835956654704272,-0.0036222820953708545,0.025387034599635427,-0.019846704833526463,0.07650526635429533,0.0599431486860984,0.10082427084548917,0.08244374812690936,-0.07938450013252929,-0.024709925932763888,-0.018530110135381972,0.062166276380027696,-0.03209037579164331,-0.057247285475035325,-0.05681582786338213,0.0999256097596477,-0.048032236282546825,0.22809895942085512,-0.14263352852393452,-0.025681777811500717
2021-04-14,0.06118499417645107,0.07555147390365824,-0.03346213351851557,0.06570632909682206,-0.00014525100679585456,0.13318786555646267,0.09826619179649665,0.2217152968106193,0.19520061223684104,0.17703862035798146,0.074551612213279,-0.045004294045262294,0.004016127952573667,-0.022143684692633947,0.07580087947446668,0.024688340255416774,-0.07956935440914759,-0.033584682682548994,0.07888636969189888,0.011464510564679564
2021-04-15,-0.012104325931705295,0.054383389695812134,-0.040551718847404605,-0.01675781155505429,0.1367204452122337,-0.03962239808008805,0.1420650507017831,0.027856544968645647,0.10528103820477774,-0.0225950218368981,0.15692612205004686,0.04971552967288728,-0.07161342200902243,0.018880661837448853,0.19714732530710743,-0.045876729110251424,0.007259406549863012,0.01610721759291489,-0.17348001336833963,-0.04711471445123816
2021-04-16,0.00593323168315929,0.03478134170723779,0.052094388988152884,0.02406089629216246,-0.03597315428187153,0.17610028042450754,-0.03634548976226348,-0.04385204250306052,0.048353289238795005,0.07223592146035251,0.03536412606458095,0.03308677939805449,0.14143482371993565,0.01950571748500085,-0.020834373370067216,0.09003198229056464,0.008947827343179338,0.04953814293610925,0.019414008817588035,0.04505714024561769
2021-04-17,-0.026629929350873494,-0.035643821757419425,-0.09160163272307675,-0.0461323279397019,-0.05031335957368255,-0.028000261268533055,0.003285028762838982,-0.1068481311413505,0.3004130774005609,-0.02824006212117991,-0.023526196982850966,-0.04480796027986811,-0.08701584176278376,0.06685443724515938,0.32483849042240087,0.10620001196054063,-0.07507973428305814,-0.04288525373355656,0.12375188926816993,0.05338027857224481
2021-04-18,-0.01989409130253572,-0.032701637913730264,-0.01065202004204846,0.021589085277663234,-0.02866137539628022,-0.023475934631584927,-0.026350365216523564,-0.013401814198437556,-0.0018605789308083764,-0.054803993867291956,-0.03919968734010992,-0.027428502814692668,-0.01870263630512714,-0.008480779938354721,0.2537824972532967,5.822150555689909e-05,-0.016095875090406997,-0.04055687025764554,-0.010920166935161402,0.030519379502386812
2021-04-19,-0.06611358382387444,-0.04242852136009723,0.2966308303123064,-0.11873800713955218,-0.14517968187044794,-0.08604514169479927,0.1484937082666129,-0.08883517511266747,0.0624199696489629,-0.10286702868293673,-0.024608375565272178,-0.12253534544655575,-0.04698688991022337,-0.13484740071329926,-0.09166224976237725,-0.10525209635342159,-0.045813928297008255,-0.08587887640399261,-0.15657247906684724,-0.15862066099011174
2021-04-20,-0.010086870235117562,-0.034611000525869406,-0.021734758606881788,-0.06829050985906815,-0.09436533185502127,-0.08775144194523454,-0.1409585630260617,-0.06796348568673072,-0.04943448950935059,-0.1036050100530771,-0.07904025004313653,-0.08363744028468645,-0.017185999571490695,-0.013588404439537238,-0.10001671439392212,-0.10566431912854879,-0.06396901335238636,-0.013727499443919045,-0.02745942772615284,-9.524860621012987e-05
2021-04-21,0.010293440473748916,0.07207084956130139,-0.0011774751998895328,0.017039101818548508,0.026589719492315478,0.015881395470365378,0.04243940848309724,0.047337777303743334,0.1029958124270145,0.04379959161140845,0.0774909698752364,0.0073764779145439885,-0.011160200247192553,-0.0031473900673482103,0.0037548582614432835,-0.0058747863304258185,-0.01955365146259569,0.019880694284706957,0.0708748101338954,0.07293476103664243
2021-04-22,-0.037386418757886286,0.021174969374646357,0.019749850486090015,-0.039499649441025686,-0.04088895459411146,-0.06710223465398724,-0.10607475123704613,-0.051081390182952546,-0.1031795035623313,0.05551578046263672,-0.059914351134404686,-0.027085870271093437,-0.025556327651918176,-0.03115672402309333,-0.052891618947974006,-0.032305033197799427,-0.03125090477196246,0.04736112283507965,-0.04596164510051426,0.014953567474140339
2021-04-23,-0.041050026721860755,0.022148631016654097,0.20821496649471993,-0.022741406034057943,-0.07335367553169025,-0.11004993062632751,0.059759142075187066,-0.10227481245012993,-0.17275880700651025,-0.014619037246497157,-0.02757007020748714,-0.0692823274578731,-0.04153385929035047,-0.015772416739560202,-0.18583442042532128,-0.10870112950226585,-0.1765458388957194,0.03109299392342013,-0.0294107061401373,-0.037069903807853355
2021-04-24,-0.014902978785255483,-0.02548974962826267,-0.050584548052235,-0.026001598886222888,-0.02715956728375457,-0.014040820452198677,-0.06277206095573995,-0.005970715839810237,0.06077999843636395,0.08153724758110625,-0.011626882725498944,-0.02329198237461616,-0.11318056552733058,-0.05049181494446564,-0.016116355945153593,0.03152089969771965,-0.04565538907267297,-0.045915488347780364,-0.04932028716074133,-0.0647616345967802
2021-04-25,-0.020667983098967557,-0.06403240331877669,0.09922691234359116,-0.10004506681038172,-0.07472947380929351,-0.057375981609683824,-0.13609307496518785,-0.09740379976568536,-0.11179995207260462,-0.07084462426175786,-0.1102192162705572,-0.09927906894977334,0.2466684490010651,-0.044367403095233016,-0.0880042086410715,-0.09719425017943162,-0.0974197170269202,-0.0879376256165808,0.028071071039761586,0.023241035083226835
2021-04-26,-0.02297216476217856,0.04271043591578838,0.16975530303730224,0.021697684239273096,-0.012496277886830054,-0.01201373909785075,0.01173904423281047,-0.01684394728813965,-0.057020150643091405,0.07733079293082024,0.006007216051307163,0.0006789608754682597,0.13788774422698657,0.0050547143040069464,-0.015283797813453126,0.019728502103230294,-0.00903726443561248,0.12312144489312549,0.08182796422167016,-0.03534497309956097
2021-04-27,0.10202566547512126,0.09752788398364909,-0.06640795659550314,0.1239411743920189,0.21958951645429714,0.15100433082474218,0.19145243216193486,0.3145124663697827,0.11180698700718628,0.39957852647114955,0.11637349112953821,0.1583527895889283,0.03887812367336374,0.15504952124814309,0.19529098905671116,0.12679693927919367,0.20171516444948678,0.12457495348132186,0.008352486467696929,0.07716850072648684
2021-04-28,0.018766797172715677,0.04532142824485663,-0.02873295246826335,0.032218698513019506,0.05195309097731382,0.07015089328890012,0.07841976483455082,0.030118211606781298,0.10359374474654204,0.5473437531923897,0.047232943531429594,0.06726461284552743,0.04583446200364194,-0.01881132975004518,0.12241452015037901,0.07362569179840706,-0.00544081602991886,0.038223777979398355,0.41330548016466007,0.015291926118973231
2021-04-29,-0.0032950538632057214,0.03839075271682768,0.042150404249450935,-0.015798025424143436,0.028652835620221362,-0.019120975416178743,-0.03604850510632163,-0.027814232618404988,-0.051225514248922854,-0.07046046024437169,-0.012319092652069874,-0.011711885732802574,-0.03110150163370784,-0.00305598169732213,-0.050479714641632034,0.13596936489585687,0.007108479863453754,0.0857058935963384,0.3475125682854898,0.05157445629970825
2021-04-30,-0.022147349623186208,0.003169752635501455,-0.054566954696032455,0.052620937366486764,-0.01300798815261961,-0.012655318211014732,0.0030205727157397444,0.026082576067870455,-0.03648346077663178,0.1425763203401318,0.0037597763735757184,-0.024466128059518866,0.004481318684550484,-0.009765778114685264,-0.037786456045526884,-0.05441117467842849,0.0971100267938032,-0.03476105130320595,0.029180001944077105,0.10569298382822767
2021-05-01,0.07895649310766273,0.006965068519356743,0.009707192804538245,0.021634769809647736,0.17357969848290478,0.0940243530356033,0.08384333923070497,0.13900278623095708,0.051616027650517315,-0.06449428676037783,0.04827266867328306,0.03993904549004479,0.015015594379965691,0.0954442263313453,0.07583071635697802,0.07538715185854428,-0.018875607997597688,-0.01716649602818987,0.48653642420465837,0.00476161562808719
2021-05-02,-0.000268771480698593,0.060580188988495154,0.1550890062207826,0.009292083345302293,-0.0314763163611258,-0.01179996721036125,-0.0013934981436983795,0.03894933871814765,0.017778802076736877,-0.04675269981219066,0.07633198072691383,0.06701437265320132,-0.01550389452382317,0.00280659560013774,-0.018534934935298675,0.011708837548184414,0.016060196533743687,-0.012065490364292053,-0.05885786470162646,0.0068814599892803585
2021-05-03,-0.020968026550347907,0.002845717183840746,-0.05494722293251342,-0.007234852789558932,-0.016900617280328323,-0.02419405585953327,-0.05309698306073596,-0.05619042007832609,0.060272482517744086,0.03939991562741629,-0.03788605103993026,-0.029623341353783972,-0.08205806565676899,-0.010056520511677491,0.053571836610645684,-0.04202665116555582,-0.07613262702280377,0.058164624244256835,-0.13816273361272813,-0.032402293253727565
2021-05-04,0.010592705242362443,0.16475067156885848,-0.01804044115971426,0.01862769047124435,0.15078722926592847,0.03154814156126173,0.19430253725985214,-0.00253420863770204,-0.02653063207617279,-0.026719118079142956,0.06399056114192714,-0.01232585734314029,0.01797367656621751,-0.015230685981016845,-0.022978381835948247,0.002790072471860805,-0.012031217157624674,-0.002233230631637606,0.06759429854444043,-0.029139789932852267
2021-05-05,-0.06531312003080603,-0.05645351814569921,-0.07346660489347756,-0.07099998666331919,-0.15388751681452728,-0.09507303984770121,-0.02639255467845536,-0.1090158582106463,-0.0995924974397886,-0.1156314379032104,0.0920656196151306,-0.10321363926246918,-0.08752787236658899,-0.12985574524814392,-0.12181480005766965,-0.1170852445089422,-0.09638360444142369,0.013264827717474281,-0.1366201413907514,-0.0879232304835984
2021-05-06,0.07421260161288568,0.08592992148125811,0.05131386883119671,0.17041036207485538,0.16011577826666423,0.22233975230266134,0.08337964996031166,0.1632976116160656,0.09085782092221151,0.1562182557629972,0.07965780189520366,0.07830022480560372,0.10334171570763862,0.09421654427747761,0.13740153688853907,0.07956361127388822,0.00568157364211519,-0.009430726089591612,0.4164922081470168,0.05127719054309865
2021-05-07,-0.016094497390189866,-0.00836610431182383,-0.032416267271111465,0.023334107066959264,0.07462170718634042,0.04647972344642204,-0.04765232174466627,-0.007276804842019091,0.046350057290074353,-0.0696225967867582,-0.04449644376355666,0.04176747206218012,-0.05100381406723764,0.004590610439550558,0.011326260366796292,-0.02328244276692404,-0.009837973390302124,-0.05370244229327037,0.16600776767922198,0.03193739414876773
2021-05-08,0.015109599316671218,-0.0004410116099352601,-0.008418759936767772,-0.03819322451794538,0.006644833130360572,-0.02943473670933827,0.029556615442024592,-0.011779402839953934,0.06735584220299828,-0.009154559707838072,0.040492559623429125,-0.0027615685219321007,-0.021417141421804287,-0.01715862970424442,0.023889558074180917,0.022888465876366837,0.02469680782400152,-0.01061460111378254,0.06744120316469182,0.0018228154750612457
2021-05-09,0.0245863680115892,0.11999549928491615,0.06067818563628169,-0.007137262824391755,0.003849585075761386,-0.030058883952038817,0.06402498603714157,-0.011866594253238882,-0.031194581018287426,0.1305323196076238,-0.012961219024164694,-0.010950316803213234,-0.0520521311487292,-0.017182852699030304,-0.04600701872009039,-0.01537331423330468,-0.08454800735379153,0.016393392348268865,0.3761157411031597,0.07230716985834862
2021-05-10,-0.009493577195854197,0.0051143537923930005,-0.029036392384898635,0.016660959440244483,0.01748995808850795,-0.003951992017545036,-0.06357568191112717,-0.020093558182653348,0.04041433308374387,0.14289596451518505,0.067091327147079,-0.0288004983294029,-0.01355032300555481,-0.011580835588509863,-0.028189679743596208,-0.015660702793930947,0.005855436112202517,-0.023459081606293175,-0.06346963689850538,-0.04236385160277856
2021-05-11,-0.039720026570882805,0.011913936884465404,-0.031529930340437495,-0.08950509179433286,-0.10604124358432343,-0.10299848890051333,-0.07284179580156991,-0.08702981810977872,-0.12092959473444809,-0.09241457481651072,-0.09722570942468323,-0.09624478759627586,0.0028236855351631007,-0.07411422730198625,-0.11526382400171731,-0.08041920483987841,-0.10127279141838252,-0.07652334652491621,-0.03977604803893442,0.34550036617905766
2021-05-12,0.018376996720220973,0.0510556820035335,0.041058888775229896,0.052636625805111636,0.06445200156734754,0.08230690365812299,0.08892514525409312,0.05495456262573151,0.03796281167446924,0.22221860837466045,0.04249563494914321,0.05445597060643714,0.20572373406915756,0.05383915515160531,0.07916119086779316,0.098604845936209,0.03022313669216703,0.0576282139517299,0.005146624435689251,-0.09327690261703592
2021-05-13,-0.12162893315712164,-0.06614756263667543,-0.024658073729765362,-0.08446697116563051,-0.09943306019812659,-0.10832335829497675,-0.02707302923890542,-0.12839400360557507,-0.20045598238609885,0.011594773281315085,-0.1368286934813434,-0.12395845589314658,0.004429666230311602,-0.09944621329684455,-0.1849833360485479,-0.11798251853515995,-0.10410858568644565,-0.02972290608083239,-0.1454492262323287,-0.08910051040627065
2021-05-14,-0.0006392748084139699,-0.039877871335682324,-0.057577223925035836,0.13397545625488516,0.046797877889397155,-0.016663250919540462,-0.014267772569216852,0.05625187288031075,0.07122123370015032,-0.030861817419336912,0.028643291080142186,0.022200795287563357,-0.11937317974885375,-0.0839255802613128,0.0008575807476915998,-0.03556715738574856,-0.059876476398185385,0.0029379988492097553,0.005453659247031117,-0.07376302503277532
2021-05-15,-0.0011912932608563187,0.09022914438166163,0.04285654038625486,0.18022431281131968,0.06052285553612924,0.025402028171953583,0.08133994449143889,0.035641169543472184,0.018778131315996482,0.39003174402489904,0.07414179893639705,0.03996795581230317,0.15689303452233894,0.01862462860583891,0.05815535355176937,0.05388436614181802,0.27944344491732753,0.07212495569342026,0.04182562996857486,-0.002341143815683955
2021-05-16,-0.06275608209112404,-0.10487600916298756,0.01377659767467021,-0.08751583576367084,-0.07239590283198072,-0.03660802034512434,-0.0647917214692395,0.04895936724838945,-0.07331417276398722,0.1005717676535296,-0.11201344660730683,-0.03755780041588708,-0.09112837273416519,-0.08390957403852739,-0.09742052732337259,-0.06901515742485409,0.021574351019466365,-0.09112830649977655,-0.08964810472555973,-0.07964084677148453
2021-05-17,-0.004186284565959153,-0.01582464045653964,0.08545864724837471,-0.016078143356868857,0.04942941521060451,-0.003143704832254901,0.10891354667587128,-0.011452904417687204,0.027385117479127752,0.06100237608653902,-0.02113486667691311,-0.007353298965919852,-0.10343035276206713,-0.019614019881491696,-0.004251299237792661,0.045562292884014255,0.11902007307659401,-0.003423658410124819,-0.08444894776542677,-0.03109772576001768
2021-05-18,-0.06019608622655859,-0.08711121130331567,-0.006675083979936769,-0.09481080994532443,-0.07221289445895474,-0.06324417509204106,-0.056793830542700374,0.01834486700091098,-0.10494523676378709,-0.0053661557537602045,-0.08267787934891224,-0.08218204169649967,-0.059945993350320914,-0.0788341921989072,-0.09570075788238275,-0.06025002840136262,0.21229495419660882,-0.08924585606890634,-0.12318226725778503,-0.03918675104175795
2021-05-19,-0.015755393847344368,0.03370183844176533,0.19931495293720292,0.06025830648636199,0.09724359544655337,0.03913238624557658,0.10232924413095046,0.07490984952672286,0.025218517218356995,0.4381480492443821,0.14900518599009005,0.027906788877745337,0.004042541054579241,0.012658339403922358,0.02442298920635788,0.1672496977308835,0.05764241756467392,0.06173911638760532,0.33441312394177847,0.02747131467403996
2021-05-20,-0.1346834481177117,-0.2630248225767148,-0.36374437892514655,-0.3735994230478963,-0.3500570331831372,-0.31395996619802025,-0.4170562973017865,-0.320592711804326,-0.33433962653131166,-0.30773078927179454,-0.3564729353335182,-0.3771719456872539,-0.2588548481972799,-0.343887392253064,-0.33091021761116424,-0.27680140938075215,-0.34866806266755024,-0.3294101099573373,-0.4129377314565428,-0.2504279519654746
2021-05-21,0.08448804207910166,0.10908705956302289,0.24516615876583137,0.13387743933910046,0.0423171735071497,0.10672733064292816,0.15299812658591838,0.08278791746411529,0.2137739445309832,0.07548880120403045,0.09898190210306357,0.180802318667183,0.10372056778973171,0.3449783635828134,0.12551435573506864,0.1112338266010453,0.11916249152563618,0.11356332869231434,0.3017823809269977,0.019895198616007637
2021-05-22,-0.07661399112993683,-0.12928016158490097,-0.13686704126038263,-0.1753953993329529,-0.12792569673785925,-0.1199805556920891,-0.2497535005182302,-0.14901863344585486,-0.1667475722863806,-0.18779897268278634,-0.15721536314399376,-0.07349179758517521,-0.16247079097095807,-0.13503557728799231,-0.021754106836263776,-0.035622053674887355,-0.1878762910582331,-0.1720801799995585,-0.2929872736979596,-0.2168860598733129
2021-05-23,0.004838919234018357,-0.04660071941136301,-0.1773800543245857,-0.07955966762336097,-0.13280045217427605,-0.028952294444921978,-0.07439636889627754,-0.09307050612083101,-0.08489977014922956,-0.1900872729186428,-0.08147472985493742,-0.05322213927422703,-0.08007555722668902,-0.054944397713822535,-0.02812758375961677,-0.05984141845064228,-0.04756934068304175,-0.0606792938033246,-0.13016522301312805,-0.030023070565193932
2021-05-24,-0.06777101130926955,-0.08079093554190986,-0.2165759393746921,-0.17878570586438303,-0.15839229581144754,-0.16197067596060788,-0.15836508872058674,-0.11819238902669604,-0.1262616452067209,-0.0828567824151033,-0.1391672222321444,-0.16958248527741682,-0.08843698648281262,-0.10003428080105481,-0.21437600400852586,-0.09269851650238159,-0.26013435727992573,-0.17334826369136724,-0.1086958631507915,-0.2095912151363214
2021-05-25,0.10477911749873736,0.24533636250592483,0.25104643121655124,0.2776253579677612,0.21855784822250124,0.2038299352527433,0.2618254953983794,0.23217258168352695,0.2858991010093641,0.5448521609740771,0.30376086094373256,0.24787499146628988,0.15320816318719022,0.14365042042267784,0.17113747422750603,0.10676467140040824,0.31965420424044955,0.4532386869228051,0.39590245744906194,0.49998759596341635
2021-05-26,-0.011170025859763788,0.020952587155343982,-0.031596032840397026,-0.04640607590628154,0.007536525624486146,0.007670228117105937,0.2369196237292912,-0.016835828192951374,-0.0008377801312673405,0.13287055068613052,0.04506464466616644,-0.002228747869600589,-0.02293839294890987,-0.04428104944616151,-0.01568720656928535,-0.05899084479221528,-0.047993586757683726,0.022408959205337142,0.12066608784200583,0.14197071668912908
2021-05-27,0.031303423722972123,0.06937753298445037,0.1880863683671461,0.12118628483618776,0.06863184696294722,0.07928491940436766,0.026568176603106508,0.0659735676857085,0.1877605200781185,0.1503477131802733,0.23762385378198392,0.02941628916589889,0.18961502883153103,0.04843064228295235,0.19669210349840816,0.08099997479661636,0.15528287233341742,0.16421774096786534,-0.02653694357694647,0.2124470749455145
2021-05-28,-0.019388432630688457,-0.0483931822668765,-0.05584563504942286,-0.027147055795967434,-0.08411607283812594,-0.04635006750909987,0.0997884640879485,-0.05965865840820628,-0.07144766155466697,-0.08112693647796143,-0.06615832597078897,-0.08798133470296576,-0.11371822239162888,-0.04759660673667032,-0.09545002857111073,-0.04310546487950084,0.17673542846127233,-0.021902943623492432,-0.1226758616267869,0.08863767644631149
2021-05-29,-0.07589168916413536,-0.11289209934314703,-0.1377743544648501,-0.10543330895131375,-0.11762621454238231,-0.08933508598142981,-0.22351109520125,-0.07816765212489551,-0.11901413527350801,-0.1007946167679038,-0.1136499094014417,-0.15152358733441196,-0.06729342692901563,-0.06178365010675935,-0.11455242179338132,-0.07960079099136408,-0.15172627870293764,-0.09377475212309927,-0.20736654056987103,-0.1261925912429731
2021-05-30,-0.02618694308050229,-0.05700116501691421,-0.05047022379345634,-0.07202876964847349,-0.038621702654416,-0.03906437515559602,-0.07254549260840382,-0.0682833468393671,-0.09019999915693644,-0.07798540152087252,-0.09550051965598605,-0.03781262138063424,-0.1253595030733684,0.02508409067157702,-0.02860920876005968,-0.06099093284292312,-0.027395466584587136,-0.10583164242574994,-0.05216561674596254,-0.14529836592334877
2021-05-31,0.027021436688475342,0.04411478380119882,0.03647261375966937,0.025599974699651806,0.019752904019710638,0.03465670032204371,0.08946642722887987,0.08508917020284201,0.08794182115424021,0.09217012315177842,0.05836411642281081,0.1747086562450184,0.11759093468869786,-0.0026268740031737403,0.04331814963795,0.057349096665086474,0.028008007526553858,0.10929116827589835,0.12441197896399614,0.007858730526529634
2021-06-01,0.04552536847638744,0.13046568718727758,0.14354015523950303,0.14195940209686575,0.09480944563608906,0.06567453843644411,0.14961363906229974,0.15013546633784136,0.16078068949515578,0.018768460688647792,0.19076474389358644,0.07484050496186345,0.07858277937512681,0.0626482964289714,0.04308094725355427,0.059268730399464564,0.026710235809290994,0.09939096876617182,0.2064877617314651,0.02381582190303888
2021-06-02,-0.01769145813964612,-0.027976824093286834,-0.0513403391482965,-0.018241607784118208,-0.014042303782378585,-0.006917778202340963,-0.08845079927011734,-0.028882555765397555,-0.034303424705771524,-0.028223371406747466,-0.038492587865113226,-0.03217736655165315,0.0024064126467597813,-0.04575515995902668,-0.036119018404329406,0.01648975315522394,0.007113344917778264,-0.03179417986236743,-0.0694240905795045,0.044429572456460065
2021-06-03,0.027416791441407407,0.03209588248019335,0.10336569607045476,0.1425492079182169,0.05169384605389915,0.026872714508964446,0.07541959152973754,0.013576187939618345,0.04159752633317537,-0.01163960360486127,0.002410117861920247,0.0015286364384807793,0.10143607047827152,0.012156639857538343,0.023644214675388353,0.00012124752774211878,-0.017188203225554366,0.012929948219168708,0.08138816943215055,0.09946359221769696
2021-06-04,0.038890016710358744,0.05193767577454844,0.16141975865912994,0.04080109190580972,0.08134221763815463,0.05157351686055689,0.07044428243906675,0.02502860167932397,0.1312208218719324,0.014795841090249784,0.049930081684933736,0.24374124474958814,0.10718406207608155,0.27913011754573214,0.06555123086096493,0.023575143997968784,-0.024110625634515936,0.03679838390394585,0.020564713657248657,0.12217272308179683
2021-06-05,-0.056513958867211,-0.05729992316651833,-0.053077050858981956,-0.07836909734737607,-0.09848098096445679,-0.058515009186499545,-0.1252166233641101,-0.07617218347169308,-0.08223662441312996,-0.10921477544504665,-0.1058469425793036,-0.15688886241211097,-0.15202339203327775,-0.01821519879051503,-0.009179849049046118,-0.08359464469156463,-0.10131684704178678,-0.07839671999021847,-0.06264514886717676,-0.09118988269670014
